# Unicode Emoji 17.0 + CLDR 48.2 français
Personnes et corps	👨‍💻	informaticien	codeur|développeur|homme|informaticien|inventeur|logiciels|métier|technologie|man technologist|person role|Personnes et corps
Personnes et corps	👨🏻‍💻	informaticien : peau claire	codeur|développeur|homme|informaticien|inventeur|logiciels|métier|peau claire|technologie|man technologist: light skin tone|person role|Personnes et corps
Personnes et corps	👨🏼‍💻	informaticien : peau moyennement claire	codeur|développeur|homme|informaticien|inventeur|logiciels|métier|peau moyennement claire|technologie|man technologist: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👨🏽‍💻	informaticien : peau légèrement mate	codeur|développeur|homme|informaticien|inventeur|logiciels|métier|peau légèrement mate|technologie|man technologist: medium skin tone|person role|Personnes et corps
Personnes et corps	👨🏾‍💻	informaticien : peau mate	codeur|développeur|homme|informaticien|inventeur|logiciels|métier|peau mate|technologie|man technologist: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👨🏿‍💻	informaticien : peau foncée	codeur|développeur|homme|informaticien|inventeur|logiciels|métier|peau foncée|technologie|man technologist: dark skin tone|person role|Personnes et corps
Personnes et corps	👩‍💻	informaticienne	codeuse|développeuse|femme|informaticienne|inventrice|logiciels|métier|technologie|woman technologist|person role|Personnes et corps
Personnes et corps	👩🏻‍💻	informaticienne : peau claire	codeuse|développeuse|femme|informaticienne|inventrice|logiciels|métier|peau claire|technologie|woman technologist: light skin tone|person role|Personnes et corps
Personnes et corps	👩🏼‍💻	informaticienne : peau moyennement claire	codeuse|développeuse|femme|informaticienne|inventrice|logiciels|métier|peau moyennement claire|technologie|woman technologist: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👩🏽‍💻	informaticienne : peau légèrement mate	codeuse|développeuse|femme|informaticienne|inventrice|logiciels|métier|peau légèrement mate|technologie|woman technologist: medium skin tone|person role|Personnes et corps
Personnes et corps	👩🏾‍💻	informaticienne : peau mate	codeuse|développeuse|femme|informaticienne|inventrice|logiciels|métier|peau mate|technologie|woman technologist: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👩🏿‍💻	informaticienne : peau foncée	codeuse|développeuse|femme|informaticienne|inventrice|logiciels|métier|peau foncée|technologie|woman technologist: dark skin tone|person role|Personnes et corps
Personnes et corps	🧑‍🎤	chanteur (tous genres)	artiste|chanteur|chanteur (tous genres)|chanteuse|rock|star|singer|person role|Personnes et corps
Personnes et corps	🧑🏻‍🎤	chanteur (tous genres) : peau claire	artiste|chanteur|chanteur (tous genres)|chanteuse|peau claire|rock|star|singer: light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏼‍🎤	chanteur (tous genres) : peau moyennement claire	artiste|chanteur|chanteur (tous genres)|chanteuse|peau moyennement claire|rock|star|singer: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏽‍🎤	chanteur (tous genres) : peau légèrement mate	artiste|chanteur|chanteur (tous genres)|chanteuse|peau légèrement mate|rock|star|singer: medium skin tone|person role|Personnes et corps
Personnes et corps	🧑🏾‍🎤	chanteur (tous genres) : peau mate	artiste|chanteur|chanteur (tous genres)|chanteuse|peau mate|rock|star|singer: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🧑🏿‍🎤	chanteur (tous genres) : peau foncée	artiste|chanteur|chanteur (tous genres)|chanteuse|peau foncée|rock|star|singer: dark skin tone|person role|Personnes et corps
Personnes et corps	👨‍🎤	chanteur	acteur|artiste|chanteur|homme|métier|rock|rockeur|star|man singer|person role|Personnes et corps
Personnes et corps	👨🏻‍🎤	chanteur : peau claire	acteur|artiste|chanteur|homme|métier|peau claire|rock|rockeur|star|man singer: light skin tone|person role|Personnes et corps
Personnes et corps	👨🏼‍🎤	chanteur : peau moyennement claire	acteur|artiste|chanteur|homme|métier|peau moyennement claire|rock|rockeur|star|man singer: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👨🏽‍🎤	chanteur : peau légèrement mate	acteur|artiste|chanteur|homme|métier|peau légèrement mate|rock|rockeur|star|man singer: medium skin tone|person role|Personnes et corps
Personnes et corps	👨🏾‍🎤	chanteur : peau mate	acteur|artiste|chanteur|homme|métier|peau mate|rock|rockeur|star|man singer: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👨🏿‍🎤	chanteur : peau foncée	acteur|artiste|chanteur|homme|métier|peau foncée|rock|rockeur|star|man singer: dark skin tone|person role|Personnes et corps
Personnes et corps	👩‍🎤	chanteuse	actrice|artiste|chanteuse|femme|métier|rock|rockeuse|star|woman singer|person role|Personnes et corps
Personnes et corps	👩🏻‍🎤	chanteuse : peau claire	actrice|artiste|chanteuse|femme|métier|peau claire|rock|rockeuse|star|woman singer: light skin tone|person role|Personnes et corps
Personnes et corps	👩🏼‍🎤	chanteuse : peau moyennement claire	actrice|artiste|chanteuse|femme|métier|peau moyennement claire|rock|rockeuse|star|woman singer: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👩🏽‍🎤	chanteuse : peau légèrement mate	actrice|artiste|chanteuse|femme|métier|peau légèrement mate|rock|rockeuse|star|woman singer: medium skin tone|person role|Personnes et corps
Personnes et corps	👩🏾‍🎤	chanteuse : peau mate	actrice|artiste|chanteuse|femme|métier|peau mate|rock|rockeuse|star|woman singer: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👩🏿‍🎤	chanteuse : peau foncée	actrice|artiste|chanteuse|femme|métier|peau foncée|rock|rockeuse|star|woman singer: dark skin tone|person role|Personnes et corps
Personnes et corps	🧑‍🎨	artiste	artiste|palette|artist|person role|Personnes et corps
Personnes et corps	🧑🏻‍🎨	artiste : peau claire	artiste|palette|peau claire|artist: light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏼‍🎨	artiste : peau moyennement claire	artiste|palette|peau moyennement claire|artist: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏽‍🎨	artiste : peau légèrement mate	artiste|palette|peau légèrement mate|artist: medium skin tone|person role|Personnes et corps
Personnes et corps	🧑🏾‍🎨	artiste : peau mate	artiste|palette|peau mate|artist: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🧑🏿‍🎨	artiste : peau foncée	artiste|palette|peau foncée|artist: dark skin tone|person role|Personnes et corps
Personnes et corps	👨‍🎨	artiste homme	artiste|homme|métier|palette|peintre|man artist|person role|Personnes et corps
Personnes et corps	👨🏻‍🎨	artiste homme : peau claire	artiste|homme|métier|palette|peau claire|peintre|man artist: light skin tone|person role|Personnes et corps
Personnes et corps	👨🏼‍🎨	artiste homme : peau moyennement claire	artiste|homme|métier|palette|peau moyennement claire|peintre|man artist: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👨🏽‍🎨	artiste homme : peau légèrement mate	artiste|homme|métier|palette|peau légèrement mate|peintre|man artist: medium skin tone|person role|Personnes et corps
Personnes et corps	👨🏾‍🎨	artiste homme : peau mate	artiste|homme|métier|palette|peau mate|peintre|man artist: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👨🏿‍🎨	artiste homme : peau foncée	artiste|homme|métier|palette|peau foncée|peintre|man artist: dark skin tone|person role|Personnes et corps
Personnes et corps	👩‍🎨	artiste femme	artiste|femme|métier|palette|peintre|woman artist|person role|Personnes et corps
Personnes et corps	👩🏻‍🎨	artiste femme : peau claire	artiste|femme|métier|palette|peau claire|peintre|woman artist: light skin tone|person role|Personnes et corps
Personnes et corps	👩🏼‍🎨	artiste femme : peau moyennement claire	artiste|femme|métier|palette|peau moyennement claire|peintre|woman artist: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👩🏽‍🎨	artiste femme : peau légèrement mate	artiste|femme|métier|palette|peau légèrement mate|peintre|woman artist: medium skin tone|person role|Personnes et corps
Personnes et corps	👩🏾‍🎨	artiste femme : peau mate	artiste|femme|métier|palette|peau mate|peintre|woman artist: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👩🏿‍🎨	artiste femme : peau foncée	artiste|femme|métier|palette|peau foncée|peintre|woman artist: dark skin tone|person role|Personnes et corps
Personnes et corps	🧑‍✈️	pilote	avion|pilote|pilot|person role|Personnes et corps
Personnes et corps	🧑🏻‍✈️	pilote : peau claire	avion|peau claire|pilote|pilot: light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏼‍✈️	pilote : peau moyennement claire	avion|peau moyennement claire|pilote|pilot: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏽‍✈️	pilote : peau légèrement mate	avion|peau légèrement mate|pilote|pilot: medium skin tone|person role|Personnes et corps
Personnes et corps	🧑🏾‍✈️	pilote : peau mate	avion|peau mate|pilote|pilot: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🧑🏿‍✈️	pilote : peau foncée	avion|peau foncée|pilote|pilot: dark skin tone|person role|Personnes et corps
Personnes et corps	👨‍✈️	pilote homme	avion|homme|métier|pilote|man pilot|person role|Personnes et corps
Personnes et corps	👨🏻‍✈️	pilote homme : peau claire	avion|homme|métier|peau claire|pilote|man pilot: light skin tone|person role|Personnes et corps
Personnes et corps	👨🏼‍✈️	pilote homme : peau moyennement claire	avion|homme|métier|peau moyennement claire|pilote|man pilot: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👨🏽‍✈️	pilote homme : peau légèrement mate	avion|homme|métier|peau légèrement mate|pilote|man pilot: medium skin tone|person role|Personnes et corps
Personnes et corps	👨🏾‍✈️	pilote homme : peau mate	avion|homme|métier|peau mate|pilote|man pilot: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👨🏿‍✈️	pilote homme : peau foncée	avion|homme|métier|peau foncée|pilote|man pilot: dark skin tone|person role|Personnes et corps
Personnes et corps	👩‍✈️	pilote femme	avion|femme|métier|pilote|woman pilot|person role|Personnes et corps
Personnes et corps	👩🏻‍✈️	pilote femme : peau claire	avion|femme|métier|peau claire|pilote|woman pilot: light skin tone|person role|Personnes et corps
Personnes et corps	👩🏼‍✈️	pilote femme : peau moyennement claire	avion|femme|métier|peau moyennement claire|pilote|woman pilot: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👩🏽‍✈️	pilote femme : peau légèrement mate	avion|femme|métier|peau légèrement mate|pilote|woman pilot: medium skin tone|person role|Personnes et corps
Personnes et corps	👩🏾‍✈️	pilote femme : peau mate	avion|femme|métier|peau mate|pilote|woman pilot: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👩🏿‍✈️	pilote femme : peau foncée	avion|femme|métier|peau foncée|pilote|woman pilot: dark skin tone|person role|Personnes et corps
Personnes et corps	🧑‍🚀	astronaute	astronaute|fusée|astronaut|person role|Personnes et corps
Personnes et corps	🧑🏻‍🚀	astronaute : peau claire	astronaute|fusée|peau claire|astronaut: light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏼‍🚀	astronaute : peau moyennement claire	astronaute|fusée|peau moyennement claire|astronaut: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏽‍🚀	astronaute : peau légèrement mate	astronaute|fusée|peau légèrement mate|astronaut: medium skin tone|person role|Personnes et corps
Personnes et corps	🧑🏾‍🚀	astronaute : peau mate	astronaute|fusée|peau mate|astronaut: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🧑🏿‍🚀	astronaute : peau foncée	astronaute|fusée|peau foncée|astronaut: dark skin tone|person role|Personnes et corps
Personnes et corps	👨‍🚀	astronaute homme	astronaute|casque|cosmonaute|espace|fusée|homme|métier|spationaute|man astronaut|person role|Personnes et corps
Personnes et corps	👨🏻‍🚀	astronaute homme : peau claire	astronaute|casque|cosmonaute|espace|fusée|homme|métier|peau claire|spationaute|man astronaut: light skin tone|person role|Personnes et corps
Personnes et corps	👨🏼‍🚀	astronaute homme : peau moyennement claire	astronaute|casque|cosmonaute|espace|fusée|homme|métier|peau moyennement claire|spationaute|man astronaut: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👨🏽‍🚀	astronaute homme : peau légèrement mate	astronaute|casque|cosmonaute|espace|fusée|homme|métier|peau légèrement mate|spationaute|man astronaut: medium skin tone|person role|Personnes et corps
Personnes et corps	👨🏾‍🚀	astronaute homme : peau mate	astronaute|casque|cosmonaute|espace|fusée|homme|métier|peau mate|spationaute|man astronaut: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👨🏿‍🚀	astronaute homme : peau foncée	astronaute|casque|cosmonaute|espace|fusée|homme|métier|peau foncée|spationaute|man astronaut: dark skin tone|person role|Personnes et corps
Personnes et corps	👩‍🚀	astronaute femme	astronaute|casque|cosmonaute|espace|femme|fusée|métier|spationaute|woman astronaut|person role|Personnes et corps
Personnes et corps	👩🏻‍🚀	astronaute femme : peau claire	astronaute|casque|cosmonaute|espace|femme|fusée|métier|peau claire|spationaute|woman astronaut: light skin tone|person role|Personnes et corps
Personnes et corps	👩🏼‍🚀	astronaute femme : peau moyennement claire	astronaute|casque|cosmonaute|espace|femme|fusée|métier|peau moyennement claire|spationaute|woman astronaut: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👩🏽‍🚀	astronaute femme : peau légèrement mate	astronaute|casque|cosmonaute|espace|femme|fusée|métier|peau légèrement mate|spationaute|woman astronaut: medium skin tone|person role|Personnes et corps
Personnes et corps	👩🏾‍🚀	astronaute femme : peau mate	astronaute|casque|cosmonaute|espace|femme|fusée|métier|peau mate|spationaute|woman astronaut: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👩🏿‍🚀	astronaute femme : peau foncée	astronaute|casque|cosmonaute|espace|femme|fusée|métier|peau foncée|spationaute|woman astronaut: dark skin tone|person role|Personnes et corps
Personnes et corps	🧑‍🚒	pompier	camion de pompiers|pompier|firefighter|person role|Personnes et corps
Personnes et corps	🧑🏻‍🚒	pompier : peau claire	camion de pompiers|peau claire|pompier|firefighter: light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏼‍🚒	pompier : peau moyennement claire	camion de pompiers|peau moyennement claire|pompier|firefighter: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🧑🏽‍🚒	pompier : peau légèrement mate	camion de pompiers|peau légèrement mate|pompier|firefighter: medium skin tone|person role|Personnes et corps
Personnes et corps	🧑🏾‍🚒	pompier : peau mate	camion de pompiers|peau mate|pompier|firefighter: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🧑🏿‍🚒	pompier : peau foncée	camion de pompiers|peau foncée|pompier|firefighter: dark skin tone|person role|Personnes et corps
Personnes et corps	👨‍🚒	pompier homme	camion de pompiers|casque|casque de pompier|homme|métier|pompier|man firefighter|person role|Personnes et corps
Personnes et corps	👨🏻‍🚒	pompier homme : peau claire	camion de pompiers|casque|casque de pompier|homme|métier|peau claire|pompier|man firefighter: light skin tone|person role|Personnes et corps
Personnes et corps	👨🏼‍🚒	pompier homme : peau moyennement claire	camion de pompiers|casque|casque de pompier|homme|métier|peau moyennement claire|pompier|man firefighter: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👨🏽‍🚒	pompier homme : peau légèrement mate	camion de pompiers|casque|casque de pompier|homme|métier|peau légèrement mate|pompier|man firefighter: medium skin tone|person role|Personnes et corps
Personnes et corps	👨🏾‍🚒	pompier homme : peau mate	camion de pompiers|casque|casque de pompier|homme|métier|peau mate|pompier|man firefighter: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👨🏿‍🚒	pompier homme : peau foncée	camion de pompiers|casque|casque de pompier|homme|métier|peau foncée|pompier|man firefighter: dark skin tone|person role|Personnes et corps
Personnes et corps	👩‍🚒	pompier femme	camion de pompiers|casque|femme|métier|pompier|woman firefighter|person role|Personnes et corps
Personnes et corps	👩🏻‍🚒	pompier femme : peau claire	camion de pompiers|casque|femme|métier|peau claire|pompier|woman firefighter: light skin tone|person role|Personnes et corps
Personnes et corps	👩🏼‍🚒	pompier femme : peau moyennement claire	camion de pompiers|casque|femme|métier|peau moyennement claire|pompier|woman firefighter: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👩🏽‍🚒	pompier femme : peau légèrement mate	camion de pompiers|casque|femme|métier|peau légèrement mate|pompier|woman firefighter: medium skin tone|person role|Personnes et corps
Personnes et corps	👩🏾‍🚒	pompier femme : peau mate	camion de pompiers|casque|femme|métier|peau mate|pompier|woman firefighter: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👩🏿‍🚒	pompier femme : peau foncée	camion de pompiers|casque|femme|métier|peau foncée|pompier|woman firefighter: dark skin tone|person role|Personnes et corps
Personnes et corps	👮	officier de police	autorité|flic|homme|loi|métier|officier|officier de police|personne|police|policier|tenue|uniforme|police officer|person role|Personnes et corps
Personnes et corps	👮🏻	officier de police : peau claire	autorité|flic|homme|loi|métier|officier|officier de police|peau claire|personne|police|policier|tenue|uniforme|police officer: light skin tone|person role|Personnes et corps
Personnes et corps	👮🏼	officier de police : peau moyennement claire	autorité|flic|homme|loi|métier|officier|officier de police|peau moyennement claire|personne|police|policier|tenue|uniforme|police officer: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👮🏽	officier de police : peau légèrement mate	autorité|flic|homme|loi|métier|officier|officier de police|peau légèrement mate|personne|police|policier|tenue|uniforme|police officer: medium skin tone|person role|Personnes et corps
Personnes et corps	👮🏾	officier de police : peau mate	autorité|flic|homme|loi|métier|officier|officier de police|peau mate|personne|police|policier|tenue|uniforme|police officer: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👮🏿	officier de police : peau foncée	autorité|flic|homme|loi|métier|officier|officier de police|peau foncée|personne|police|policier|tenue|uniforme|police officer: dark skin tone|person role|Personnes et corps
Personnes et corps	👮‍♂️	policier	flic|homme|officier|police|policier|man police officer|person role|Personnes et corps
Personnes et corps	👮🏻‍♂️	policier : peau claire	flic|homme|officier|peau claire|police|policier|man police officer: light skin tone|person role|Personnes et corps
Personnes et corps	👮🏼‍♂️	policier : peau moyennement claire	flic|homme|officier|peau moyennement claire|police|policier|man police officer: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👮🏽‍♂️	policier : peau légèrement mate	flic|homme|officier|peau légèrement mate|police|policier|man police officer: medium skin tone|person role|Personnes et corps
Personnes et corps	👮🏾‍♂️	policier : peau mate	flic|homme|officier|peau mate|police|policier|man police officer: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👮🏿‍♂️	policier : peau foncée	flic|homme|officier|peau foncée|police|policier|man police officer: dark skin tone|person role|Personnes et corps
Personnes et corps	👮‍♀️	policière	autorité|femme|flic|loi|métier|officier|personne|police|policière|tenue|uniforme|woman police officer|person role|Personnes et corps
Personnes et corps	👮🏻‍♀️	policière : peau claire	autorité|femme|flic|loi|métier|officier|peau claire|personne|police|policière|tenue|uniforme|woman police officer: light skin tone|person role|Personnes et corps
Personnes et corps	👮🏼‍♀️	policière : peau moyennement claire	autorité|femme|flic|loi|métier|officier|peau moyennement claire|personne|police|policière|tenue|uniforme|woman police officer: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👮🏽‍♀️	policière : peau légèrement mate	autorité|femme|flic|loi|métier|officier|peau légèrement mate|personne|police|policière|tenue|uniforme|woman police officer: medium skin tone|person role|Personnes et corps
Personnes et corps	👮🏾‍♀️	policière : peau mate	autorité|femme|flic|loi|métier|officier|peau mate|personne|police|policière|tenue|uniforme|woman police officer: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👮🏿‍♀️	policière : peau foncée	autorité|femme|flic|loi|métier|officier|peau foncée|personne|police|policière|tenue|uniforme|woman police officer: dark skin tone|person role|Personnes et corps
Personnes et corps	🕵️	détective	détective|enquêteur|espion|homme|detective|person role|Personnes et corps
Personnes et corps	🕵🏻	détective : peau claire	détective|enquêteur|espion|homme|peau claire|detective: light skin tone|person role|Personnes et corps
Personnes et corps	🕵🏼	détective : peau moyennement claire	détective|enquêteur|espion|homme|peau moyennement claire|detective: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🕵🏽	détective : peau légèrement mate	détective|enquêteur|espion|homme|peau légèrement mate|detective: medium skin tone|person role|Personnes et corps
Personnes et corps	🕵🏾	détective : peau mate	détective|enquêteur|espion|homme|peau mate|detective: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🕵🏿	détective : peau foncée	détective|enquêteur|espion|homme|peau foncée|detective: dark skin tone|person role|Personnes et corps
Personnes et corps	🕵️‍♂️	détective homme	détective|enquêteur|espion|homme|man detective|person role|Personnes et corps
Personnes et corps	🕵🏻‍♂️	détective homme : peau claire	détective|enquêteur|espion|homme|peau claire|man detective: light skin tone|person role|Personnes et corps
Personnes et corps	🕵🏼‍♂️	détective homme : peau moyennement claire	détective|enquêteur|espion|homme|peau moyennement claire|man detective: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🕵🏽‍♂️	détective homme : peau légèrement mate	détective|enquêteur|espion|homme|peau légèrement mate|man detective: medium skin tone|person role|Personnes et corps
Personnes et corps	🕵🏾‍♂️	détective homme : peau mate	détective|enquêteur|espion|homme|peau mate|man detective: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🕵🏿‍♂️	détective homme : peau foncée	détective|enquêteur|espion|homme|peau foncée|man detective: dark skin tone|person role|Personnes et corps
Personnes et corps	🕵️‍♀️	détective femme	détective|enquêteuse|enquêtrice|espionne|femme|woman detective|person role|Personnes et corps
Personnes et corps	🕵🏻‍♀️	détective femme : peau claire	détective|enquêteuse|enquêtrice|espionne|femme|peau claire|woman detective: light skin tone|person role|Personnes et corps
Personnes et corps	🕵🏼‍♀️	détective femme : peau moyennement claire	détective|enquêteuse|enquêtrice|espionne|femme|peau moyennement claire|woman detective: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🕵🏽‍♀️	détective femme : peau légèrement mate	détective|enquêteuse|enquêtrice|espionne|femme|peau légèrement mate|woman detective: medium skin tone|person role|Personnes et corps
Personnes et corps	🕵🏾‍♀️	détective femme : peau mate	détective|enquêteuse|enquêtrice|espionne|femme|peau mate|woman detective: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🕵🏿‍♀️	détective femme : peau foncée	détective|enquêteuse|enquêtrice|espionne|femme|peau foncée|woman detective: dark skin tone|person role|Personnes et corps
Personnes et corps	💂	garde	Buckingham Palace|casque|garde|garde homme|Londres|guard|person role|Personnes et corps
Personnes et corps	💂🏻	garde : peau claire	Buckingham Palace|casque|garde|garde homme|Londres|peau claire|guard: light skin tone|person role|Personnes et corps
Personnes et corps	💂🏼	garde : peau moyennement claire	Buckingham Palace|casque|garde|garde homme|Londres|peau moyennement claire|guard: medium-light skin tone|person role|Personnes et corps
Personnes et corps	💂🏽	garde : peau légèrement mate	Buckingham Palace|casque|garde|garde homme|Londres|peau légèrement mate|guard: medium skin tone|person role|Personnes et corps
Personnes et corps	💂🏾	garde : peau mate	Buckingham Palace|casque|garde|garde homme|Londres|peau mate|guard: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	💂🏿	garde : peau foncée	Buckingham Palace|casque|garde|garde homme|Londres|peau foncée|guard: dark skin tone|person role|Personnes et corps
Personnes et corps	💂‍♂️	garde homme	garde|homme|man guard|person role|Personnes et corps
Personnes et corps	💂🏻‍♂️	garde homme : peau claire	garde|homme|peau claire|man guard: light skin tone|person role|Personnes et corps
Personnes et corps	💂🏼‍♂️	garde homme : peau moyennement claire	garde|homme|peau moyennement claire|man guard: medium-light skin tone|person role|Personnes et corps
Personnes et corps	💂🏽‍♂️	garde homme : peau légèrement mate	garde|homme|peau légèrement mate|man guard: medium skin tone|person role|Personnes et corps
Personnes et corps	💂🏾‍♂️	garde homme : peau mate	garde|homme|peau mate|man guard: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	💂🏿‍♂️	garde homme : peau foncée	garde|homme|peau foncée|man guard: dark skin tone|person role|Personnes et corps
Personnes et corps	💂‍♀️	garde femme	Buckingham Palace|casque|femme|garde|Londres|métier|woman guard|person role|Personnes et corps
Personnes et corps	💂🏻‍♀️	garde femme : peau claire	Buckingham Palace|casque|femme|garde|Londres|métier|peau claire|woman guard: light skin tone|person role|Personnes et corps
Personnes et corps	💂🏼‍♀️	garde femme : peau moyennement claire	Buckingham Palace|casque|femme|garde|Londres|métier|peau moyennement claire|woman guard: medium-light skin tone|person role|Personnes et corps
Personnes et corps	💂🏽‍♀️	garde femme : peau légèrement mate	Buckingham Palace|casque|femme|garde|Londres|métier|peau légèrement mate|woman guard: medium skin tone|person role|Personnes et corps
Personnes et corps	💂🏾‍♀️	garde femme : peau mate	Buckingham Palace|casque|femme|garde|Londres|métier|peau mate|woman guard: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	💂🏿‍♀️	garde femme : peau foncée	Buckingham Palace|casque|femme|garde|Londres|métier|peau foncée|woman guard: dark skin tone|person role|Personnes et corps
Personnes et corps	🥷	ninja	assassin|combat|furtif|guerrier|masqué|ninja|personne|sabre|secret|soldat|person role|Personnes et corps
Personnes et corps	🥷🏻	ninja : peau claire	assassin|combat|furtif|guerrier|masqué|ninja|peau claire|personne|sabre|secret|soldat|ninja: light skin tone|person role|Personnes et corps
Personnes et corps	🥷🏼	ninja : peau moyennement claire	assassin|combat|furtif|guerrier|masqué|ninja|peau moyennement claire|personne|sabre|secret|soldat|ninja: medium-light skin tone|person role|Personnes et corps
Personnes et corps	🥷🏽	ninja : peau légèrement mate	assassin|combat|furtif|guerrier|masqué|ninja|peau légèrement mate|personne|sabre|secret|soldat|ninja: medium skin tone|person role|Personnes et corps
Personnes et corps	🥷🏾	ninja : peau mate	assassin|combat|furtif|guerrier|masqué|ninja|peau mate|personne|sabre|secret|soldat|ninja: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	🥷🏿	ninja : peau foncée	assassin|combat|furtif|guerrier|masqué|ninja|peau foncée|personne|sabre|secret|soldat|ninja: dark skin tone|person role|Personnes et corps
Personnes et corps	👷	personnel du bâtiment	bâtiment|BTP|casque|chantier|construction|homme|métier|ouvrier|personne|personnel du bâtiment|réparer|construction worker|person role|Personnes et corps
Personnes et corps	👷🏻	personnel du bâtiment : peau claire	bâtiment|BTP|casque|chantier|construction|homme|métier|ouvrier|peau claire|personne|personnel du bâtiment|réparer|construction worker: light skin tone|person role|Personnes et corps
Personnes et corps	👷🏼	personnel du bâtiment : peau moyennement claire	bâtiment|BTP|casque|chantier|construction|homme|métier|ouvrier|peau moyennement claire|personne|personnel du bâtiment|réparer|construction worker: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👷🏽	personnel du bâtiment : peau légèrement mate	bâtiment|BTP|casque|chantier|construction|homme|métier|ouvrier|peau légèrement mate|personne|personnel du bâtiment|réparer|construction worker: medium skin tone|person role|Personnes et corps
Personnes et corps	👷🏾	personnel du bâtiment : peau mate	bâtiment|BTP|casque|chantier|construction|homme|métier|ouvrier|peau mate|personne|personnel du bâtiment|réparer|construction worker: medium-dark skin tone|person role|Personnes et corps
Personnes et corps	👷🏿	personnel du bâtiment : peau foncée	bâtiment|BTP|casque|chantier|construction|homme|métier|ouvrier|peau foncée|personne|personnel du bâtiment|réparer|construction worker: dark skin tone|person role|Personnes et corps
Personnes et corps	👷‍♂️	ouvrier du bâtiment	bâtiment|homme|ouvrier|ouvrier du bâtiment|man construction worker|person role|Personnes et corps
Personnes et corps	👷🏻‍♂️	ouvrier du bâtiment : peau claire	bâtiment|homme|ouvrier|ouvrier du bâtiment|peau claire|man construction worker: light skin tone|person role|Personnes et corps
Personnes et corps	👷🏼‍♂️	ouvrier du bâtiment : peau moyennement claire	bâtiment|homme|ouvrier|ouvrier du bâtiment|peau moyennement claire|man construction worker: medium-light skin tone|person role|Personnes et corps
Personnes et corps	👷🏽‍♂️	ouvrier du bâtiment : peau légèrement mate	bâtiment|homme|ouvrier|ouvrier du bâtiment|peau légèrement mate|man construction worker: medium skin tone|person role|Personnes et corps
Personnes et corps	👷🏾‍♂️	ouvrier du bâtiment : peau mate	bâtiment|homme|ouvrier|ouvrier du bâtiment|peau mate|man construction worker: medium-dark skin tone|person role|Personnes et corps
